BarcodeID,SpeciesID,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20
D05715,CHIL,0,11,74,107,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05715,GAMM,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05715,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05715,SIML,0,0,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05716,CHIL,0,116,233,179,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05716,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05716,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05716,SIML,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05717,CHIL,0,93,320,107,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05717,GAMM,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05717,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05717,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05718,CHIL,8,37,18,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05718,GAMM,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05718,NZMS,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05718,SIML,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05743,CHIL,0,0,53,109,67,16,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D05743,GAMM,0,20,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05743,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05743,SIML,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05744,CHIL,38,112,113,34,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05744,GAMM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05744,NZMS,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05744,SIML,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D05745,CHIL,0,0,28,85,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05745,GAMM,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05745,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05745,SIML,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05748,CHIL,0,0,1,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05748,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05748,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05748,SIML,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05749,CHIL,0,1,2,20,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05749,GAMM,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05749,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05749,SIML,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05750,CHIL,0,23,71,82,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05750,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05750,NZMS,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05750,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05751,CHIL,0,31,64,75,130,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05751,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05751,NZMS,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05751,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05752,CHIL,1,15,55,85,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05752,GAMM,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05752,NZMS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05752,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05753,CHIL,0,7,13,22,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05753,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05753,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05753,SIML,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05754,CHIL,0,3,5,28,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05754,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05754,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05754,SIML,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05755,CHIL,0,0,5,23,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05755,GAMM,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05755,NZMS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05755,SIML,0,0,2,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05756,CHIL,0,0,15,34,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05756,GAMM,0,0,1,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05756,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05756,SIML,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05783,CHIL,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05783,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05783,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05783,SIML,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05784,CHIL,0,1,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05784,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05784,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05784,SIML,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05785,CHIL,0,3,9,19,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05785,GAMM,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05785,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05785,SIML,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05786,CHIL,0,9,34,35,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D05786,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05786,NZMS,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05786,SIML,0,25,17,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05787,CHIL,0,0,7,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05787,GAMM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05787,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05787,SIML,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05788,CHIL,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05788,GAMM,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05788,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05788,SIML,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05792,CHIL,0,1,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05792,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05792,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05792,SIML,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05793,CHIL,0,9,23,18,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05793,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05793,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05793,SIML,0,41,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05794,CHIL,0,3,9,24,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05794,GAMM,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05794,NZMS,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05794,SIML,0,6,12,7,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
D05795,CHIL,0,5,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05795,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05795,NZMS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05795,SIML,0,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05796,CHIL,0,0,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05796,GAMM,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05796,NZMS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05796,SIML,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05797,CHIL,0,0,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05797,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05797,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05797,SIML,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05858,CHIL,0,0,62,138,31,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05858,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05858,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05858,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05859,CHIL,0,0,19,100,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05859,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05859,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05859,SIML,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05860,CHIL,0,0,67,111,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05860,GAMM,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05860,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05860,SIML,0,0,17,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05861,CHIL,0,38,75,151,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05861,GAMM,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05861,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05861,SIML,0,0,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05864,CHIL,0,0,112,140,62,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05864,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05864,NZMS,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05864,SIML,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05865,CHIL,0,0,36,142,73,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D05865,GAMM,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05865,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05865,SIML,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05866,CHIL,0,11,33,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05866,GAMM,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05866,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05866,SIML,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05867,CHIL,0,0,112,200,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05867,GAMM,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05867,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05867,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05873,CHIL,0,12,75,225,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05873,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05873,NZMS,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05873,SIML,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05874,CHIL,0,1,10,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05874,GAMM,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05874,NZMS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05874,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05875,CHIL,0,2,5,23,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05875,GAMM,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05875,NZMS,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05875,SIML,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05876,CHIL,0,2,15,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05876,GAMM,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05876,NZMS,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05876,SIML,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05882,CHIL,0,0,3,24,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05882,GAMM,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05882,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05882,SIML,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05883,CHIL,0,0,5,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05883,GAMM,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05883,NZMS,160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05883,SIML,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05884,CHIL,0,1,5,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05884,GAMM,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05884,NZMS,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05884,SIML,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05885,CHIL,0,0,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05885,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05885,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05885,SIML,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05893,CHIL,0,0,7,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05893,GAMM,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05893,NZMS,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05893,SIML,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05910,CHIL,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05910,GAMM,0,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05910,NZMS,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05910,SIML,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05911,CHIL,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05911,GAMM,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05911,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05911,SIML,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05912,CHIL,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05912,GAMM,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05912,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05912,SIML,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05919,CHIL,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05919,GAMM,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05919,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05919,SIML,0,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05920,CHIL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05920,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05920,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05920,SIML,0,2,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05921,CHIL,0,0,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05921,GAMM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05921,NZMS,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05921,SIML,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05922,CHIL,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05922,GAMM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05922,NZMS,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05922,SIML,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05923,CHIL,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05923,GAMM,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05923,NZMS,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05923,SIML,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05924,CHIL,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05924,GAMM,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05924,NZMS,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05924,SIML,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05926,CHIL,0,1,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05926,GAMM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05926,NZMS,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05926,SIML,0,1,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05927,CHIL,0,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05927,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05927,NZMS,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05927,SIML,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05928,CHIL,0,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05928,GAMM,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05928,NZMS,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05928,SIML,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05929,CHIL,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05929,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05929,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05929,SIML,0,0,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05930,CHIL,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05930,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05930,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05930,SIML,0,1,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05931,CHIL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05931,GAMM,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05931,NZMS,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05931,SIML,0,2,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05949,CHIL,0,0,3,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05949,GAMM,0,0,4,6,25,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
D05949,NZMS,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05949,SIML,0,0,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05950,CHIL,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05950,GAMM,0,0,7,12,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05950,NZMS,241,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05950,SIML,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05951,CHIL,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05951,GAMM,0,0,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05951,NZMS,203,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05951,SIML,0,3,5,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05952,CHIL,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05952,GAMM,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05952,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05952,SIML,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05953,CHIL,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05953,GAMM,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05953,NZMS,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05953,SIML,0,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05955,CHIL,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05955,GAMM,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05955,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05955,SIML,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05956,CHIL,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05956,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05956,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05956,SIML,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05957,CHIL,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05957,GAMM,0,2,6,7,38,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05957,NZMS,311,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05957,SIML,0,2,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05958,CHIL,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05958,GAMM,0,0,13,17,42,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
